DayOfWeek,Date,Sales,Customers,Open,Promo,SchoolHoliday,StateHoliday_0,StateHoliday_a,StateHoliday_b,StateHoliday_c,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,StoreType_a,StoreType_c,StoreType_d,Assortment_a,Assortment_c,Store_1,Store_10,Store_11,Store_12,Store_13,Store_14,Store_15,Store_16,Store_17,Store_18,Store_19,Store_2,Store_20,Store_3,Store_4,Store_5,Store_6,Store_7,Store_8,Store_9,sin_dia_do_mes,cos_dia_do_mes,sin_mes,cos_mes
4,2015-04-16,7730,694,1,1,0,1,0,0,0,3240.0,9.0,2009.0,1,22.0,2011.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.10116832198743204,-0.9948693233918952,0.8660254037844387,-0.4999999999999998
4,2015-04-16,10360,1134,1,1,0,1,0,0,0,2340.0,5.0,2009.0,1,40.0,2014.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.10116832198743204,-0.9948693233918952,0.8660254037844387,-0.4999999999999998
5,2015-04-17,4718,511,1,1,0,1,0,0,0,1270.0,9.0,2008.0,0,14.0,2011.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2993631229733582,-0.9541392564000488,0.8660254037844387,-0.4999999999999998
5,2015-04-17,4948,549,1,1,0,1,0,0,0,570.0,11.0,2007.0,1,13.0,2010.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.2993631229733582,-0.9541392564000488,0.8660254037844387,-0.4999999999999998
5,2015-04-17,7735,824,1,1,0,1,0,0,0,14130.0,12.0,2006.0,1,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.2993631229733582,-0.9541392564000488,0.8660254037844387,-0.4999999999999998
5,2015-04-17,10025,1320,1,1,0,1,0,0,0,620.0,9.0,2009.0,0,14.0,2011.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.2993631229733582,-0.9541392564000488,0.8660254037844387,-0.4999999999999998
5,2015-04-17,5098,578,1,1,0,1,0,0,0,29910.0,4.0,2015.0,0,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.2993631229733582,-0.9541392564000488,0.8660254037844387,-0.4999999999999998
5,2015-04-17,5862,646,1,1,0,1,0,0,0,310.0,12.0,2013.0,0,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.2993631229733582,-0.9541392564000488,0.8660254037844387,-0.4999999999999998
5,2015-04-17,9300,1001,1,1,1,1,0,0,0,24000.0,4.0,2013.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.2993631229733582,-0.9541392564000488,0.8660254037844387,-0.4999999999999998
5,2015-04-17,6049,646,1,1,1,1,0,0,0,7520.0,10.0,2014.0,0,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.2993631229733582,-0.9541392564000488,0.8660254037844387,-0.4999999999999998
5,2015-04-17,8346,687,1,1,0,1,0,0,0,2030.0,8.0,2000.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.2993631229733582,-0.9541392564000488,0.8660254037844387,-0.4999999999999998
5,2015-04-17,6521,617,1,1,0,1,0,0,0,3160.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2993631229733582,-0.9541392564000488,0.8660254037844387,-0.4999999999999998
5,2015-04-17,7262,1035,1,1,1,1,0,0,0,960.0,11.0,2011.0,1,1.0,2012.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2993631229733582,-0.9541392564000488,0.8660254037844387,-0.4999999999999998
5,2015-04-17,8576,947,1,1,1,1,0,0,0,1070.0,9.0,2009.0,1,13.0,2010.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2993631229733582,-0.9541392564000488,0.8660254037844387,-0.4999999999999998
5,2015-04-17,5889,411,1,1,0,1,0,0,0,310.0,9.0,2009.0,1,45.0,2009.0,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2993631229733582,-0.9541392564000488,0.8660254037844387,-0.4999999999999998
5,2015-04-17,6947,728,1,1,0,1,0,0,0,1300.0,3.0,2014.0,1,40.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2993631229733582,-0.9541392564000488,0.8660254037844387,-0.4999999999999998
5,2015-04-17,7646,710,1,1,1,1,0,0,0,4110.0,3.0,2010.0,1,14.0,2011.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2993631229733582,-0.9541392564000488,0.8660254037844387,-0.4999999999999998
5,2015-04-17,9012,906,1,1,0,1,0,0,0,3270.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.2993631229733582,-0.9541392564000488,0.8660254037844387,-0.4999999999999998
5,2015-04-17,7218,875,1,1,0,1,0,0,0,50.0,12.0,2005.0,1,26.0,2010.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.2993631229733582,-0.9541392564000488,0.8660254037844387,-0.4999999999999998
5,2015-04-17,8572,878,1,1,0,1,0,0,0,13840.0,6.0,2010.0,1,14.0,2012.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.2993631229733582,-0.9541392564000488,0.8660254037844387,-0.4999999999999998
5,2015-04-17,7433,687,1,1,0,1,0,0,0,3240.0,9.0,2009.0,1,22.0,2011.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.2993631229733582,-0.9541392564000488,0.8660254037844387,-0.4999999999999998
5,2015-04-17,6919,734,1,1,0,1,0,0,0,2340.0,5.0,2009.0,1,40.0,2014.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.2993631229733582,-0.9541392564000488,0.8660254037844387,-0.4999999999999998
6,2015-04-18,4594,544,1,0,0,1,0,0,0,1270.0,9.0,2008.0,0,14.0,2011.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4853019625310808,-0.8743466161445822,0.8660254037844387,-0.4999999999999998
6,2015-04-18,3066,340,1,0,0,1,0,0,0,570.0,11.0,2007.0,1,13.0,2010.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.4853019625310808,-0.8743466161445822,0.8660254037844387,-0.4999999999999998
6,2015-04-18,3772,457,1,0,0,1,0,0,0,14130.0,12.0,2006.0,1,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.4853019625310808,-0.8743466161445822,0.8660254037844387,-0.4999999999999998
6,2015-04-18,11196,1456,1,0,0,1,0,0,0,620.0,9.0,2009.0,0,14.0,2011.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.4853019625310808,-0.8743466161445822,0.8660254037844387,-0.4999999999999998
6,2015-04-18,1828,230,1,0,0,1,0,0,0,29910.0,4.0,2015.0,0,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.4853019625310808,-0.8743466161445822,0.8660254037844387,-0.4999999999999998
6,2015-04-18,2937,349,1,0,0,1,0,0,0,310.0,12.0,2013.0,0,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.4853019625310808,-0.8743466161445822,0.8660254037844387,-0.4999999999999998
6,2015-04-18,5534,595,1,0,0,1,0,0,0,24000.0,4.0,2013.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.4853019625310808,-0.8743466161445822,0.8660254037844387,-0.4999999999999998
6,2015-04-18,3834,405,1,0,0,1,0,0,0,7520.0,10.0,2014.0,0,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4853019625310808,-0.8743466161445822,0.8660254037844387,-0.4999999999999998
6,2015-04-18,6685,622,1,0,0,1,0,0,0,2030.0,8.0,2000.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.4853019625310808,-0.8743466161445822,0.8660254037844387,-0.4999999999999998
6,2015-04-18,5807,534,1,0,0,1,0,0,0,3160.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4853019625310808,-0.8743466161445822,0.8660254037844387,-0.4999999999999998
6,2015-04-18,5331,773,1,0,0,1,0,0,0,960.0,11.0,2011.0,1,1.0,2012.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4853019625310808,-0.8743466161445822,0.8660254037844387,-0.4999999999999998
6,2015-04-18,6901,855,1,0,0,1,0,0,0,1070.0,9.0,2009.0,1,13.0,2010.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4853019625310808,-0.8743466161445822,0.8660254037844387,-0.4999999999999998
6,2015-04-18,4748,389,1,0,0,1,0,0,0,310.0,9.0,2009.0,1,45.0,2009.0,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4853019625310808,-0.8743466161445822,0.8660254037844387,-0.4999999999999998
6,2015-04-18,3421,421,1,0,0,1,0,0,0,1300.0,3.0,2014.0,1,40.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4853019625310808,-0.8743466161445822,0.8660254037844387,-0.4999999999999998
6,2015-04-18,5209,592,1,0,0,1,0,0,0,4110.0,3.0,2010.0,1,14.0,2011.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4853019625310808,-0.8743466161445822,0.8660254037844387,-0.4999999999999998
6,2015-04-18,5654,555,1,0,0,1,0,0,0,3270.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.4853019625310808,-0.8743466161445822,0.8660254037844387,-0.4999999999999998
6,2015-04-18,2591,349,1,0,0,1,0,0,0,50.0,12.0,2005.0,1,26.0,2010.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.4853019625310808,-0.8743466161445822,0.8660254037844387,-0.4999999999999998
6,2015-04-18,4842,521,1,0,0,1,0,0,0,13840.0,6.0,2010.0,1,14.0,2012.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.4853019625310808,-0.8743466161445822,0.8660254037844387,-0.4999999999999998
6,2015-04-18,4456,386,1,0,0,1,0,0,0,3240.0,9.0,2009.0,1,22.0,2011.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.4853019625310808,-0.8743466161445822,0.8660254037844387,-0.4999999999999998
6,2015-04-18,5634,570,1,0,0,1,0,0,0,2340.0,5.0,2009.0,1,40.0,2014.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.4853019625310808,-0.8743466161445822,0.8660254037844387,-0.4999999999999998
7,2015-04-19,0,0,0,0,0,1,0,0,0,1270.0,9.0,2008.0,0,14.0,2011.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.651372482722222,-0.7587581226927911,0.8660254037844387,-0.4999999999999998
7,2015-04-19,0,0,0,0,0,1,0,0,0,570.0,11.0,2007.0,1,13.0,2010.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.651372482722222,-0.7587581226927911,0.8660254037844387,-0.4999999999999998
7,2015-04-19,0,0,0,0,0,1,0,0,0,14130.0,12.0,2006.0,1,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.651372482722222,-0.7587581226927911,0.8660254037844387,-0.4999999999999998
7,2015-04-19,0,0,0,0,0,1,0,0,0,620.0,9.0,2009.0,0,14.0,2011.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.651372482722222,-0.7587581226927911,0.8660254037844387,-0.4999999999999998
7,2015-04-19,0,0,0,0,0,1,0,0,0,29910.0,4.0,2015.0,0,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.651372482722222,-0.7587581226927911,0.8660254037844387,-0.4999999999999998
7,2015-04-19,0,0,0,0,0,1,0,0,0,310.0,12.0,2013.0,0,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.651372482722222,-0.7587581226927911,0.8660254037844387,-0.4999999999999998
7,2015-04-19,0,0,0,0,0,1,0,0,0,24000.0,4.0,2013.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.651372482722222,-0.7587581226927911,0.8660254037844387,-0.4999999999999998
7,2015-04-19,0,0,0,0,0,1,0,0,0,7520.0,10.0,2014.0,0,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.651372482722222,-0.7587581226927911,0.8660254037844387,-0.4999999999999998
7,2015-04-19,0,0,0,0,0,1,0,0,0,2030.0,8.0,2000.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.651372482722222,-0.7587581226927911,0.8660254037844387,-0.4999999999999998
7,2015-04-19,0,0,0,0,0,1,0,0,0,3160.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.651372482722222,-0.7587581226927911,0.8660254037844387,-0.4999999999999998
7,2015-04-19,0,0,0,0,0,1,0,0,0,960.0,11.0,2011.0,1,1.0,2012.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.651372482722222,-0.7587581226927911,0.8660254037844387,-0.4999999999999998
7,2015-04-19,0,0,0,0,0,1,0,0,0,1070.0,9.0,2009.0,1,13.0,2010.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.651372482722222,-0.7587581226927911,0.8660254037844387,-0.4999999999999998
7,2015-04-19,0,0,0,0,0,1,0,0,0,310.0,9.0,2009.0,1,45.0,2009.0,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.651372482722222,-0.7587581226927911,0.8660254037844387,-0.4999999999999998
7,2015-04-19,0,0,0,0,0,1,0,0,0,1300.0,3.0,2014.0,1,40.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.651372482722222,-0.7587581226927911,0.8660254037844387,-0.4999999999999998
7,2015-04-19,0,0,0,0,0,1,0,0,0,4110.0,3.0,2010.0,1,14.0,2011.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.651372482722222,-0.7587581226927911,0.8660254037844387,-0.4999999999999998
7,2015-04-19,0,0,0,0,0,1,0,0,0,3270.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.651372482722222,-0.7587581226927911,0.8660254037844387,-0.4999999999999998
7,2015-04-19,0,0,0,0,0,1,0,0,0,50.0,12.0,2005.0,1,26.0,2010.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.651372482722222,-0.7587581226927911,0.8660254037844387,-0.4999999999999998
7,2015-04-19,0,0,0,0,0,1,0,0,0,13840.0,6.0,2010.0,1,14.0,2012.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.651372482722222,-0.7587581226927911,0.8660254037844387,-0.4999999999999998
7,2015-04-19,0,0,0,0,0,1,0,0,0,3240.0,9.0,2009.0,1,22.0,2011.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.651372482722222,-0.7587581226927911,0.8660254037844387,-0.4999999999999998
7,2015-04-19,0,0,0,0,0,1,0,0,0,2340.0,5.0,2009.0,1,40.0,2014.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.651372482722222,-0.7587581226927911,0.8660254037844387,-0.4999999999999998
1,2015-04-20,3722,480,1,0,0,1,0,0,0,1270.0,9.0,2008.0,0,14.0,2011.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998
1,2015-04-20,4184,511,1,0,0,1,0,0,0,570.0,11.0,2007.0,1,13.0,2010.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998
1,2015-04-20,5238,661,1,0,0,1,0,0,0,14130.0,12.0,2006.0,1,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998
1,2015-04-20,8537,1261,1,0,0,1,0,0,0,620.0,9.0,2009.0,0,14.0,2011.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998
1,2015-04-20,3797,525,1,0,0,1,0,0,0,29910.0,4.0,2015.0,0,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998
1,2015-04-20,4347,551,1,0,0,1,0,0,0,310.0,12.0,2013.0,0,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998
1,2015-04-20,7587,897,1,0,0,1,0,0,0,24000.0,4.0,2013.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998
1,2015-04-20,5591,744,1,0,0,1,0,0,0,7520.0,10.0,2014.0,0,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998
1,2015-04-20,6429,607,1,0,0,1,0,0,0,2030.0,8.0,2000.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998
1,2015-04-20,5130,620,1,0,0,1,0,0,0,3160.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998
1,2015-04-20,6556,1085,1,0,0,1,0,0,0,960.0,11.0,2011.0,1,1.0,2012.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998
1,2015-04-20,6416,880,1,0,0,1,0,0,0,1070.0,9.0,2009.0,1,13.0,2010.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998
1,2015-04-20,3534,311,1,0,0,1,0,0,0,310.0,9.0,2009.0,1,45.0,2009.0,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998
1,2015-04-20,5158,644,1,0,0,1,0,0,0,1300.0,3.0,2014.0,1,40.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998
1,2015-04-20,5211,585,1,0,0,1,0,0,0,4110.0,3.0,2010.0,1,14.0,2011.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998
1,2015-04-20,7812,989,1,0,0,1,0,0,0,3270.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998
1,2015-04-20,5426,753,1,0,0,1,0,0,0,50.0,12.0,2005.0,1,26.0,2010.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998
1,2015-04-20,5790,663,1,0,0,1,0,0,0,13840.0,6.0,2010.0,1,14.0,2012.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998
1,2015-04-20,5628,643,1,0,0,1,0,0,0,3240.0,9.0,2009.0,1,22.0,2011.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998
1,2015-04-20,9564,1006,1,0,0,1,0,0,0,2340.0,5.0,2009.0,1,40.0,2014.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.4999999999999998
2,2015-04-21,3037,416,1,0,0,1,0,0,0,1270.0,9.0,2008.0,0,14.0,2011.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8978045395707417,-0.44039415155763423,0.8660254037844387,-0.4999999999999998
2,2015-04-21,3291,469,1,0,0,1,0,0,0,570.0,11.0,2007.0,1,13.0,2010.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.8978045395707417,-0.44039415155763423,0.8660254037844387,-0.4999999999999998
2,2015-04-21,5756,678,1,0,0,1,0,0,0,14130.0,12.0,2006.0,1,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.8978045395707417,-0.44039415155763423,0.8660254037844387,-0.4999999999999998
2,2015-04-21,6791,998,1,0,0,1,0,0,0,620.0,9.0,2009.0,0,14.0,2011.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.8978045395707417,-0.44039415155763423,0.8660254037844387,-0.4999999999999998
2,2015-04-21,3388,479,1,0,0,1,0,0,0,29910.0,4.0,2015.0,0,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.8978045395707417,-0.44039415155763423,0.8660254037844387,-0.4999999999999998
2,2015-04-21,3398,477,1,0,0,1,0,0,0,310.0,12.0,2013.0,0,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.8978045395707417,-0.44039415155763423,0.8660254037844387,-0.4999999999999998
2,2015-04-21,7248,905,1,0,0,1,0,0,0,24000.0,4.0,2013.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.8978045395707417,-0.44039415155763423,0.8660254037844387,-0.4999999999999998
2,2015-04-21,5244,750,1,0,0,1,0,0,0,7520.0,10.0,2014.0,0,14.0,2011.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.8978045395707417,-0.44039415155763423,0.8660254037844387,-0.4999999999999998
2,2015-04-21,6018,584,1,0,0,1,0,0,0,2030.0,8.0,2000.0,0,14.0,2011.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.8978045395707417,-0.44039415155763423,0.8660254037844387,-0.4999999999999998
2,2015-04-21,5443,592,1,0,0,1,0,0,0,3160.0,9.0,2009.0,0,14.0,2011.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8978045395707417,-0.44039415155763423,0.8660254037844387,-0.4999999999999998
2,2015-04-21,6289,1002,1,0,0,1,0,0,0,960.0,11.0,2011.0,1,1.0,2012.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8978045395707417,-0.44039415155763423,0.8660254037844387,-0.4999999999999998
2,2015-04-21,6139,827,1,0,0,1,0,0,0,1070.0,9.0,2009.0,1,13.0,2010.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8978045395707417,-0.44039415155763423,0.8660254037844387,-0.4999999999999998
2,2015-04-21,3281,287,1,0,0,1,0,0,0,310.0,9.0,2009.0,1,45.0,2009.0,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8978045395707417,-0.44039415155763423,0.8660254037844387,-0.4999999999999998
